year,month,country_kr,visa,no_int_student,iso3c,country
2023,9,아르메니아,Degree,26,ARM,Armenia
2023,9,아르헨티나,Language,11,ARG,Argentina
2023,9,아르헨티나,Degree,21,ARG,Argentina
2023,9,아이슬란드,Language,5,ISL,Iceland
2023,9,아이슬란드,Degree,6,ISL,Iceland
2023,9,아이티,Degree,1,HTI,Haiti
2023,9,아일랜드,Language,2,IRL,Ireland
2023,9,아일랜드,Degree,30,IRL,Ireland
2023,9,아제르바이잔,Language,27,AZE,Azerbaijan
2023,9,아제르바이잔,Degree,206,AZE,Azerbaijan
2023,9,아프가니스탄,Language,12,AFG,Afghanistan
2023,9,아프가니스탄,Degree,47,AFG,Afghanistan
2023,9,알바니아,Language,3,ALB,Albania
2023,9,알바니아,Degree,7,ALB,Albania
2023,9,알제리,Language,22,DZA,Algeria
2023,9,알제리,Degree,36,DZA,Algeria
2023,9,앙골라,Language,9,AGO,Angola
2023,9,앙골라,Degree,10,AGO,Angola
2023,9,에스와티니,Degree,1,SWZ,Eswatini
2023,9,에스토니아,Language,5,EST,Estonia
2023,9,에스토니아,Degree,25,EST,Estonia
2023,9,에콰도르,Language,23,ECU,Ecuador
2023,9,에콰도르,Degree,84,ECU,Ecuador
2023,9,에티오피아,Language,16,ETH,Ethiopia
2023,9,에티오피아,Degree,279,ETH,Ethiopia
2023,9,엘살바도르,Language,6,SLV,El Salvador
2023,9,엘살바도르,Degree,24,SLV,El Salvador
2023,9,영국,Language,50,GBR,United Kingdom
2023,9,영국,Degree,395,GBR,United Kingdom
2023,9,영국외지민,Language,4,GBR,United Kingdom
2023,9,영국외지민,Degree,11,GBR,United Kingdom
2023,9,영국해외영토시민,Degree,1,GBR,United Kingdom
2023,9,예멘공화국,Language,3,YEM,Yemen
2023,9,예멘공화국,Degree,17,YEM,Yemen
2023,9,오만,Language,2,OMN,Oman
2023,9,오만,Degree,11,OMN,Oman
2023,9,오스트레일리아,Language,18,AUS,Australia
2023,9,오스트레일리아,Degree,165,AUS,Australia
2023,9,오스트리아,Language,11,AUT,Austria
2023,9,오스트리아,Degree,106,AUT,Austria
2023,9,온두라스,Language,1,HND,Honduras
2023,9,온두라스,Degree,10,HND,Honduras
2023,9,요르단,Language,13,JOR,Jordan
2023,9,요르단,Degree,38,JOR,Jordan
2023,9,우간다,Language,25,UGA,Uganda
2023,9,우간다,Degree,177,UGA,Uganda
2023,9,우루과이,Language,1,URY,Uruguay
2023,9,우루과이,Degree,13,URY,Uruguay
2023,9,우즈베키스탄,Language,1870,UZB,Uzbekistan
2023,9,우즈베키스탄,Degree,10976,UZB,Uzbekistan
2023,9,우크라이나,Language,46,UKR,Ukraine
2023,9,우크라이나,Degree,126,UKR,Ukraine
2023,9,이라크,Language,3,IRQ,Iraq
2023,9,이라크,Degree,31,IRQ,Iraq
2023,9,이란,Language,81,IRN,Iran
2023,9,이란,Degree,301,IRN,Iran
2023,9,이스라엘,Language,9,ISR,Israel
2023,9,이스라엘,Degree,34,ISR,Israel
2023,9,이집트,Language,34,EGY,Egypt
2023,9,이집트,Degree,168,EGY,Egypt
2023,9,이탈리아,Language,108,ITA,Italy
2023,9,이탈리아,Degree,353,ITA,Italy
2023,9,인도,Language,266,IND,India
2023,9,인도,Degree,1765,IND,India
2023,9,인도네시아,Language,326,IDN,Indonesia
2023,9,인도네시아,Degree,2442,IDN,Indonesia
2023,9,일본,Language,1917,JPN,Japan
2023,9,일본,Degree,3331,JPN,Japan
2023,9,자메이카,Degree,9,JAM,Jamaica
2023,9,잠비아,Language,6,ZMB,Zambia
2023,9,잠비아,Degree,23,ZMB,Zambia
2023,9,적도기니,Language,1,GNQ,Equatorial Guinea
2023,9,적도기니,Degree,4,GNQ,Equatorial Guinea
2023,9,조지아,Language,12,GEO,Georgia
2023,9,조지아,Degree,31,GEO,Georgia
2023,9,중국,Language,7619,CHN,China
2023,9,중국,Degree,68650,CHN,China
2023,9,중앙아프리카공화국,Degree,6,CAF,Central African Republic
2023,9,짐바브웨,Language,4,ZWE,Zimbabwe
2023,9,짐바브웨,Degree,38,ZWE,Zimbabwe
2023,9,차드,Degree,4,TCD,Chad
2023,9,체코,Language,8,CZE,Czechia
2023,9,체코,Degree,110,CZE,Czechia
2023,9,칠레,Language,28,CHL,Chile
2023,9,칠레,Degree,57,CHL,Chile
2023,9,카메룬,Language,14,CMR,Cameroon
2023,9,카메룬,Degree,235,CMR,Cameroon
2023,9,카자흐스탄,Language,1,KAZ,Kazakhstan
2023,9,카자흐스탄,Language,319,KAZ,Kazakhstan
2023,9,카자흐스탄,Degree,1099,KAZ,Kazakhstan
2023,9,카타르,Language,1,QAT,Qatar
2023,9,카타르,Degree,3,QAT,Qatar
2023,9,캄보디아,Language,82,KHM,Cambodia
2023,9,캄보디아,Degree,420,KHM,Cambodia
2023,9,캐나다,Language,28,CAN,Canada
2023,9,캐나다,Degree,253,CAN,Canada
2023,9,케냐,Language,22,KEN,Kenya
2023,9,케냐,Degree,182,KEN,Kenya
2023,9,코모로,Degree,1,COM,Comoros
2023,9,코소보,Language,1,XKX,Kosovo
2023,9,코소보,Degree,6,XKX,Kosovo
2023,9,코스타리카,Language,5,CRI,Costa Rica
2023,9,코스타리카,Degree,21,CRI,Costa Rica
2023,9,코트디부아르,Language,7,CIV,Côte d’Ivoire
2023,9,코트디부아르,Degree,34,CIV,Côte d’Ivoire
2023,9,콜롬비아,Language,48,COL,Colombia
2023,9,콜롬비아,Degree,130,COL,Colombia
2023,9,콩고,Degree,1,COG,Congo - Brazzaville
2023,9,콩고민주공화국,Language,14,COD,Congo - Kinshasa
2023,9,콩고민주공화국,Degree,68,COD,Congo - Kinshasa
2023,9,쿠바,Language,2,CUB,Cuba
2023,9,쿠바,Degree,4,CUB,Cuba
2023,9,쿠웨이트,Degree,2,KWT,Kuwait
2023,9,크로아티아,Language,4,HRV,Croatia
2023,9,크로아티아,Degree,15,HRV,Croatia
2023,9,키르기즈,Language,329,KGZ,Kyrgyzstan
2023,9,키르기즈,Degree,575,KGZ,Kyrgyzstan
2023,9,키리바시,Degree,2,KIR,Kiribati
2023,9,키프로스,Language,2,CYP,Cyprus
2023,9,키프로스,Degree,4,CYP,Cyprus
2023,9,타이,Language,383,THA,Thailand
2023,9,타이,Degree,682,THA,Thailand
2023,9,타이완,Language,528,TWN,Taiwan
2023,9,타이완,Degree,1229,TWN,Taiwan
2023,9,타지키스탄,Language,80,TJK,Tajikistan
2023,9,타지키스탄,Degree,182,TJK,Tajikistan
2023,9,탄자니아,Language,16,TZA,Tanzania
2023,9,탄자니아,Degree,221,TZA,Tanzania
2023,9,토고,Degree,6,TGO,Togo
2023,9,투르크메니스탄,Language,13,TKM,Turkmenistan
2023,9,투르크메니스탄,Degree,54,TKM,Turkmenistan
2023,9,튀니지,Language,10,TUN,Tunisia
2023,9,튀니지,Degree,55,TUN,Tunisia
2023,9,튀르키예,Language,179,TUR,Turkey
2023,9,튀르키예,Degree,418,TUR,Turkey
2023,9,트리니다드토바고,Language,3,TTO,Trinidad & Tobago
2023,9,트리니다드토바고,Degree,10,TTO,Trinidad & Tobago
2023,9,티모르민주공화국,Language,3,TLS,Timor-Leste
2023,9,티모르민주공화국,Degree,53,TLS,Timor-Leste
2023,9,파나마,Language,8,PAN,Panama
2023,9,파나마,Degree,22,PAN,Panama
2023,9,파라과이,Language,6,PRY,Paraguay
2023,9,파라과이,Degree,40,PRY,Paraguay
2023,9,파키스탄,Language,57,PAK,Pakistan
2023,9,파키스탄,Degree,1699,PAK,Pakistan
2023,9,파푸아뉴기니,Degree,3,PNG,Papua New Guinea
2023,9,팔레스타인,Language,4,PSE,Palestinian Territories
2023,9,팔레스타인,Degree,14,PSE,Palestinian Territories
2023,9,페루,Language,28,PER,Peru
2023,9,페루,Degree,96,PER,Peru
2023,9,포르투갈,Language,8,PRT,Portugal
2023,9,포르투갈,Degree,55,PRT,Portugal
2023,9,폴란드,Language,20,POL,Poland
2023,9,폴란드,Degree,195,POL,Poland
2023,9,프랑스,Language,242,FRA,France
2023,9,프랑스,Degree,2320,FRA,France
2023,9,피지,Language,1,FJI,Fiji
2023,9,피지,Degree,18,FJI,Fiji
2023,9,핀란드,Language,8,FIN,Finland
2023,9,핀란드,Degree,210,FIN,Finland
2023,9,필리핀,Language,138,PHL,Philippines
2023,9,필리핀,Degree,714,PHL,Philippines
2023,9,한국계중국인,Language,4,CHN,China
2023,9,한국계중국인,Degree,406,CHN,China
2023,9,헝가리,Language,12,HUN,Hungary
2023,9,헝가리,Degree,101,HUN,Hungary
2023,9,홍콩,Language,217,HKG,Hong Kong SAR China
2023,9,홍콩,Degree,528,HKG,Hong Kong SAR China
2023,9,홍콩거주난민,Degree,1,NA,"Stateless, refugee, or other"
2023,10,가나,Language,19,GHA,Ghana
2023,10,가나,Degree,280,GHA,Ghana
2023,10,가봉,Language,13,GAB,Gabon
2023,10,가봉,Degree,26,GAB,Gabon
2023,10,가이아나,Degree,1,GUY,Guyana
2023,10,감비아,Language,3,GMB,Gambia
2023,10,감비아,Degree,8,GMB,Gambia
2023,10,과테말라,Language,7,GTM,Guatemala
2023,10,과테말라,Degree,14,GTM,Guatemala
2023,10,국적불명,Degree,5,NA,"Stateless, refugee, or other"
2023,10,그리스,Language,5,GRC,Greece
2023,10,그리스,Degree,28,GRC,Greece
2023,10,기니,Language,2,GIN,Guinea
2023,10,기니,Degree,8,GIN,Guinea
2023,10,나미비아,Degree,1,NAM,Namibia
2023,10,나이지리아,Language,36,NGA,Nigeria
2023,10,나이지리아,Degree,359,NGA,Nigeria
2023,10,남수단공화국,Language,1,SSD,South Sudan
2023,10,남수단공화국,Degree,17,SSD,South Sudan
2023,10,남아프리카공화국,Language,9,ZAF,South Africa
2023,10,남아프리카공화국,Degree,37,ZAF,South Africa
2023,10,네덜란드,Language,28,NLD,Netherlands
2023,10,네덜란드,Degree,413,NLD,Netherlands
2023,10,네팔,Language,9,NPL,Nepal
2023,10,네팔,Language,245,NPL,Nepal
2023,10,네팔,Degree,4295,NPL,Nepal
2023,10,노르웨이,Language,18,NOR,Norway
2023,10,노르웨이,Degree,129,NOR,Norway
2023,10,뉴질랜드,Language,6,NZL,New Zealand
2023,10,뉴질랜드,Degree,20,NZL,New Zealand
2023,10,니제르,Language,1,NER,Niger
2023,10,니제르,Degree,1,NER,Niger
2023,10,니카라과,Language,2,NIC,Nicaragua
2023,10,니카라과,Degree,7,NIC,Nicaragua
2023,10,덴마크,Language,6,DNK,Denmark
2023,10,덴마크,Degree,174,DNK,Denmark
2023,10,도미니카공화국,Language,7,DOM,Dominican Republic
2023,10,도미니카공화국,Degree,24,DOM,Dominican Republic
2023,10,독일,Language,68,DEU,Germany
2023,10,독일,Degree,1493,DEU,Germany
2023,10,라오스,Language,67,LAO,Laos
2023,10,라오스,Degree,116,LAO,Laos
2023,10,라이베리아,Language,5,LBR,Liberia
2023,10,라이베리아,Degree,26,LBR,Liberia
2023,10,라트비아,Language,8,LVA,Latvia
2023,10,라트비아,Degree,29,LVA,Latvia
2023,10,러시아(연방),Language,1032,RUS,Russia
2023,10,러시아(연방),Degree,1133,RUS,Russia
2023,10,레바논,Language,2,LBN,Lebanon
2023,10,레바논,Degree,8,LBN,Lebanon
2023,10,레소토,Degree,2,LSO,Lesotho
2023,10,루마니아,Language,10,ROU,Romania
2023,10,루마니아,Degree,53,ROU,Romania
2023,10,룩셈부르크,Language,1,LUX,Luxembourg
2023,10,룩셈부르크,Degree,10,LUX,Luxembourg
2023,10,르완다,Language,6,RWA,Rwanda
2023,10,르완다,Degree,175,RWA,Rwanda
2023,10,리비아,Language,2,LBY,Libya
2023,10,리비아,Degree,14,LBY,Libya
2023,10,리투아니아,Language,8,LTU,Lithuania
2023,10,리투아니아,Degree,64,LTU,Lithuania
2023,10,마다가스카르,Language,3,MDG,Madagascar
2023,10,마다가스카르,Degree,17,MDG,Madagascar
2023,10,마카오,Language,14,MAC,Macao SAR China
2023,10,마카오,Degree,36,MAC,Macao SAR China
2023,10,말라위,Language,1,MWI,Malawi
2023,10,말라위,Degree,37,MWI,Malawi
2023,10,말레이시아,Language,203,MYS,Malaysia
2023,10,말레이시아,Degree,963,MYS,Malaysia
2023,10,말리,Language,7,MLI,Mali
2023,10,말리,Degree,11,MLI,Mali
2023,10,멕시코,Language,74,MEX,Mexico
2023,10,멕시코,Degree,310,MEX,Mexico
2023,10,모나코,Degree,2,MCO,Monaco
2023,10,모로코,Language,76,MAR,Morocco
2023,10,모로코,Degree,162,MAR,Morocco
2023,10,모리셔스,Degree,5,MUS,Mauritius
2023,10,모리타니,Degree,3,MRT,Mauritania
2023,10,모잠비크,Language,2,MOZ,Mozambique
2023,10,모잠비크,Degree,22,MOZ,Mozambique
2023,10,몬테네그로,Degree,1,MNE,Montenegro
2023,10,몰도바,Language,3,MDA,Moldova
2023,10,몰도바,Degree,16,MDA,Moldova
2023,10,몰타,Degree,2,MLT,Malta
2023,10,몽골,Language,5381,MNG,Mongolia
2023,10,몽골,Degree,7988,MNG,Mongolia
2023,10,무국적,Degree,2,NA,"Stateless, refugee, or other"
2023,10,미국,Language,274,USA,United States
2023,10,미국,Degree,1979,USA,United States
2023,10,미얀마,Language,2681,MMR,Myanmar (Burma)
2023,10,미얀마,Degree,1806,MMR,Myanmar (Burma)
2023,10,바레인,Language,4,BHR,Bahrain
2023,10,바레인,Degree,7,BHR,Bahrain
2023,10,바베이도스,Degree,3,BRB,Barbados
2023,10,바하마,Degree,1,BHS,Bahamas
2023,10,방글라데시,Language,39,BGD,Bangladesh
2023,10,방글라데시,Language,62,BGD,Bangladesh
2023,10,방글라데시,Degree,1982,BGD,Bangladesh
2023,10,베냉,Degree,6,BEN,Benin
2023,10,베네수엘라,Language,6,VEN,Venezuela
2023,10,베네수엘라,Degree,21,VEN,Venezuela
2023,10,베트남,Language,2,VNM,Vietnam
2023,10,베트남,Language,42976,VNM,Vietnam
2023,10,베트남,Degree,33949,VNM,Vietnam
2023,10,벨기에,Language,26,BEL,Belgium
2023,10,벨기에,Degree,143,BEL,Belgium
2023,10,벨라루스,Language,39,BLR,Belarus
2023,10,벨라루스,Degree,59,BLR,Belarus
2023,10,벨리즈,Degree,1,BLZ,Belize
2023,10,보스니아-헤르체고비나,Degree,3,BIH,Bosnia & Herzegovina
2023,10,보츠와나,Language,3,BWA,Botswana
2023,10,보츠와나,Degree,8,BWA,Botswana
2023,10,볼리비아,Language,3,BOL,Bolivia
2023,10,볼리비아,Degree,29,BOL,Bolivia
2023,10,부룬디,Language,1,BDI,Burundi
2023,10,부룬디,Degree,208,BDI,Burundi
2023,10,부르키나파소,Language,7,BFA,Burkina Faso
2023,10,부르키나파소,Degree,10,BFA,Burkina Faso
2023,10,부탄,Language,2,BTN,Bhutan
2023,10,부탄,Degree,13,BTN,Bhutan
2023,10,북마케도니아,Degree,2,MKD,North Macedonia
2023,10,불가리아,Language,4,BGR,Bulgaria
2023,10,불가리아,Degree,47,BGR,Bulgaria
2023,10,브라질,Language,88,BRA,Brazil
2023,10,브라질,Degree,205,BRA,Brazil
2023,10,브루나이,Language,9,BRN,Brunei
2023,10,브루나이,Degree,69,BRN,Brunei
2023,10,사우디아라비아,Language,40,SAU,Saudi Arabia
2023,10,사우디아라비아,Degree,50,SAU,Saudi Arabia
2023,10,세네갈,Language,7,SEN,Senegal
2023,10,세네갈,Degree,25,SEN,Senegal
2023,10,세르비아,Language,5,SRB,Serbia
2023,10,세르비아,Degree,17,SRB,Serbia
2023,10,세인트크리스토퍼네비스,Language,1,KNA,St. Kitts & Nevis
2023,10,세인트크리스토퍼네비스,Degree,1,KNA,St. Kitts & Nevis
2023,10,소말리아,Language,3,SOM,Somalia
2023,10,소말리아,Degree,19,SOM,Somalia
2023,10,솔로몬군도,Language,1,SLB,Solomon Islands
2023,10,솔로몬군도,Degree,3,SLB,Solomon Islands
2023,10,수단,Language,6,SDN,Sudan
2023,10,수단,Degree,46,SDN,Sudan
2023,10,스리랑카,Language,169,LKA,Sri Lanka
2023,10,스리랑카,Degree,361,LKA,Sri Lanka
2023,10,스웨덴,Language,47,SWE,Sweden
2023,10,스웨덴,Degree,220,SWE,Sweden
2023,10,스위스,Language,22,CHE,Switzerland
2023,10,스위스,Degree,129,CHE,Switzerland
2023,10,스페인,Language,65,ESP,Spain
2023,10,스페인,Degree,403,ESP,Spain
2023,10,슬로바크,Language,3,SVK,Slovakia
2023,10,슬로바크,Degree,33,SVK,Slovakia
2023,10,슬로베니아,Language,2,SVN,Slovenia
2023,10,슬로베니아,Degree,14,SVN,Slovenia
2023,10,시리아,Language,1,SYR,Syria
2023,10,시리아,Degree,16,SYR,Syria
2023,10,시에라리온,Language,1,SLE,Sierra Leone
2023,10,시에라리온,Degree,11,SLE,Sierra Leone
2023,10,싱가포르,Language,45,SGP,Singapore
2023,10,싱가포르,Degree,293,SGP,Singapore
2023,10,아랍에미리트연합,Language,7,ARE,United Arab Emirates
2023,10,아랍에미리트연합,Degree,34,ARE,United Arab Emirates
2023,10,아르메니아,Language,5,ARM,Armenia
2023,10,아르메니아,Degree,24,ARM,Armenia
2023,10,아르헨티나,Language,11,ARG,Argentina
2023,10,아르헨티나,Degree,20,ARG,Argentina
2023,10,아이슬란드,Language,8,ISL,Iceland
2023,10,아이슬란드,Degree,6,ISL,Iceland
2023,10,아이티,Degree,1,HTI,Haiti
2023,10,아일랜드,Language,3,IRL,Ireland
2023,10,아일랜드,Degree,28,IRL,Ireland
2023,10,아제르바이잔,Language,27,AZE,Azerbaijan
2023,10,아제르바이잔,Degree,200,AZE,Azerbaijan
2023,10,아프가니스탄,Language,12,AFG,Afghanistan
2023,10,아프가니스탄,Degree,46,AFG,Afghanistan
2023,10,알바니아,Language,3,ALB,Albania
2023,10,알바니아,Degree,6,ALB,Albania
2023,10,알제리,Language,23,DZA,Algeria
2023,10,알제리,Degree,32,DZA,Algeria
2023,10,앙골라,Language,9,AGO,Angola
2023,10,앙골라,Degree,9,AGO,Angola
2023,10,에스와티니,Degree,1,SWZ,Eswatini
2023,10,에스토니아,Language,5,EST,Estonia
2023,10,에스토니아,Degree,24,EST,Estonia
2023,10,에콰도르,Language,23,ECU,Ecuador
2023,10,에콰도르,Degree,80,ECU,Ecuador
2023,10,에티오피아,Language,13,ETH,Ethiopia
2023,10,에티오피아,Degree,273,ETH,Ethiopia
2023,10,엘살바도르,Language,6,SLV,El Salvador
2023,10,엘살바도르,Degree,22,SLV,El Salvador
2023,10,영국,Language,49,GBR,United Kingdom
2023,10,영국,Degree,332,GBR,United Kingdom
2023,10,영국외지민,Language,4,GBR,United Kingdom
2023,10,영국외지민,Degree,11,GBR,United Kingdom
2023,10,영국해외영토시민,Degree,1,GBR,United Kingdom
2023,10,예멘공화국,Language,3,YEM,Yemen
2023,10,예멘공화국,Degree,17,YEM,Yemen
2023,10,오만,Language,2,OMN,Oman
2023,10,오만,Degree,10,OMN,Oman
2023,10,오스트레일리아,Language,18,AUS,Australia
2023,10,오스트레일리아,Degree,144,AUS,Australia
2023,10,오스트리아,Language,11,AUT,Austria
2023,10,오스트리아,Degree,96,AUT,Austria
2023,10,온두라스,Language,1,HND,Honduras
2023,10,온두라스,Degree,10,HND,Honduras
2023,10,요르단,Language,12,JOR,Jordan
2023,10,요르단,Degree,34,JOR,Jordan
2023,10,우간다,Language,25,UGA,Uganda
2023,10,우간다,Degree,171,UGA,Uganda
2023,10,우루과이,Language,1,URY,Uruguay
2023,10,우루과이,Degree,11,URY,Uruguay
2023,10,우즈베키스탄,Language,1836,UZB,Uzbekistan
2023,10,우즈베키스탄,Degree,10737,UZB,Uzbekistan
2023,10,우크라이나,Language,46,UKR,Ukraine
2023,10,우크라이나,Degree,118,UKR,Ukraine
2023,10,이라크,Language,3,IRQ,Iraq
2023,10,이라크,Degree,31,IRQ,Iraq
2023,10,이란,Language,83,IRN,Iran
2023,10,이란,Degree,290,IRN,Iran
2023,10,이스라엘,Language,8,ISR,Israel
2023,10,이스라엘,Degree,34,ISR,Israel
2023,10,이집트,Language,32,EGY,Egypt
2023,10,이집트,Degree,165,EGY,Egypt
2023,10,이탈리아,Language,108,ITA,Italy
2023,10,이탈리아,Degree,326,ITA,Italy
2023,10,인도,Language,259,IND,India
2023,10,인도,Degree,1688,IND,India
2023,10,인도네시아,Language,323,IDN,Indonesia
2023,10,인도네시아,Degree,2323,IDN,Indonesia
2023,10,일본,Language,1904,JPN,Japan
2023,10,일본,Degree,3163,JPN,Japan
2023,10,자메이카,Degree,7,JAM,Jamaica
2023,10,잠비아,Language,6,ZMB,Zambia
2023,10,잠비아,Degree,22,ZMB,Zambia
2023,10,적도기니,Language,1,GNQ,Equatorial Guinea
2023,10,적도기니,Degree,4,GNQ,Equatorial Guinea
2023,10,조지아,Language,12,GEO,Georgia
2023,10,조지아,Degree,28,GEO,Georgia
2023,10,중국,Language,7565,CHN,China
2023,10,중국,Degree,63146,CHN,China
2023,10,중앙아프리카공화국,Degree,6,CAF,Central African Republic
2023,10,짐바브웨,Language,4,ZWE,Zimbabwe
2023,10,짐바브웨,Degree,38,ZWE,Zimbabwe
2023,10,차드,Degree,4,TCD,Chad
2023,10,체코,Language,8,CZE,Czechia
2023,10,체코,Degree,92,CZE,Czechia
2023,10,칠레,Language,28,CHL,Chile
2023,10,칠레,Degree,54,CHL,Chile
2023,10,카메룬,Language,14,CMR,Cameroon
2023,10,카메룬,Degree,227,CMR,Cameroon
2023,10,카자흐스탄,Language,1,KAZ,Kazakhstan
2023,10,카자흐스탄,Language,316,KAZ,Kazakhstan
2023,10,카자흐스탄,Degree,1033,KAZ,Kazakhstan
2023,10,카타르,Language,1,QAT,Qatar
2023,10,카타르,Degree,3,QAT,Qatar
2023,10,캄보디아,Language,81,KHM,Cambodia
2023,10,캄보디아,Degree,400,KHM,Cambodia
2023,10,캐나다,Language,30,CAN,Canada
2023,10,캐나다,Degree,217,CAN,Canada
2023,10,케냐,Language,22,KEN,Kenya
2023,10,케냐,Degree,179,KEN,Kenya
2023,10,코모로,Degree,1,COM,Comoros
2023,10,코소보,Language,1,XKX,Kosovo
2023,10,코소보,Degree,5,XKX,Kosovo
2023,10,코스타리카,Language,5,CRI,Costa Rica
2023,10,코스타리카,Degree,19,CRI,Costa Rica
2023,10,코트디부아르,Language,7,CIV,Côte d’Ivoire
2023,10,코트디부아르,Degree,32,CIV,Côte d’Ivoire
2023,10,콜롬비아,Language,48,COL,Colombia
2023,10,콜롬비아,Degree,125,COL,Colombia
2023,10,콩고,Degree,1,COG,Congo - Brazzaville
2023,10,콩고민주공화국,Language,14,COD,Congo - Kinshasa
2023,10,콩고민주공화국,Degree,66,COD,Congo - Kinshasa
2023,10,쿠바,Language,2,CUB,Cuba
2023,10,쿠바,Degree,4,CUB,Cuba
2023,10,쿠웨이트,Degree,2,KWT,Kuwait
2023,10,크로아티아,Language,4,HRV,Croatia
2023,10,크로아티아,Degree,13,HRV,Croatia
2023,10,키르기즈,Language,342,KGZ,Kyrgyzstan
2023,10,키르기즈,Degree,563,KGZ,Kyrgyzstan
2023,10,키리바시,Degree,2,KIR,Kiribati
2023,10,키프로스,Language,2,CYP,Cyprus
2023,10,키프로스,Degree,4,CYP,Cyprus
2023,10,타이,Language,377,THA,Thailand
2023,10,타이,Degree,617,THA,Thailand
2023,10,타이완,Language,528,TWN,Taiwan
2023,10,타이완,Degree,1085,TWN,Taiwan
2023,10,타지키스탄,Language,84,TJK,Tajikistan
2023,10,타지키스탄,Degree,179,TJK,Tajikistan
2023,10,탄자니아,Language,16,TZA,Tanzania
2023,10,탄자니아,Degree,207,TZA,Tanzania
2023,10,토고,Degree,6,TGO,Togo
2023,10,투르크메니스탄,Language,13,TKM,Turkmenistan
2023,10,투르크메니스탄,Degree,52,TKM,Turkmenistan
2023,10,튀니지,Language,10,TUN,Tunisia
2023,10,튀니지,Degree,51,TUN,Tunisia
2023,10,튀르키예,Language,189,TUR,Turkey
2023,10,튀르키예,Degree,391,TUR,Turkey
2023,10,트리니다드토바고,Language,3,TTO,Trinidad & Tobago
2023,10,트리니다드토바고,Degree,10,TTO,Trinidad & Tobago
2023,10,티모르민주공화국,Language,3,TLS,Timor-Leste
2023,10,티모르민주공화국,Degree,53,TLS,Timor-Leste
2023,10,파나마,Language,8,PAN,Panama
2023,10,파나마,Degree,22,PAN,Panama
2023,10,파라과이,Language,6,PRY,Paraguay
2023,10,파라과이,Degree,32,PRY,Paraguay
2023,10,파키스탄,Language,58,PAK,Pakistan
2023,10,파키스탄,Degree,1670,PAK,Pakistan
2023,10,파푸아뉴기니,Degree,3,PNG,Papua New Guinea
2023,10,팔레스타인,Language,4,PSE,Palestinian Territories
2023,10,팔레스타인,Degree,13,PSE,Palestinian Territories
2023,10,페루,Language,28,PER,Peru
2023,10,페루,Degree,91,PER,Peru
2023,10,포르투갈,Language,8,PRT,Portugal
2023,10,포르투갈,Degree,50,PRT,Portugal
2023,10,폴란드,Language,20,POL,Poland
2023,10,폴란드,Degree,174,POL,Poland
2023,10,프랑스,Language,241,FRA,France
2023,10,프랑스,Degree,1861,FRA,France
2023,10,피지,Language,1,FJI,Fiji
2023,10,피지,Degree,18,FJI,Fiji
2023,10,핀란드,Language,8,FIN,Finland
2023,10,핀란드,Degree,174,FIN,Finland
2023,10,필리핀,Language,140,PHL,Philippines
2023,10,필리핀,Degree,689,PHL,Philippines
2023,10,한국계중국인,Language,4,CHN,China
2023,10,한국계중국인,Degree,375,CHN,China
2023,10,헝가리,Language,12,HUN,Hungary
2023,10,헝가리,Degree,95,HUN,Hungary
2023,10,홍콩,Language,220,HKG,Hong Kong SAR China
2023,10,홍콩,Degree,487,HKG,Hong Kong SAR China
2023,10,홍콩거주난민,Degree,1,NA,"Stateless, refugee, or other"
2023,11,가나,Language,19,GHA,Ghana
2023,11,가나,Degree,276,GHA,Ghana
2023,11,가봉,Language,15,GAB,Gabon
2023,11,가봉,Degree,26,GAB,Gabon
2023,11,가이아나,Degree,1,GUY,Guyana
2023,11,감비아,Language,2,GMB,Gambia
2023,11,감비아,Degree,8,GMB,Gambia
2023,11,과테말라,Language,7,GTM,Guatemala
2023,11,과테말라,Degree,13,GTM,Guatemala
2023,11,국적불명,Degree,5,NA,"Stateless, refugee, or other"
2023,11,그리스,Language,6,GRC,Greece
2023,11,그리스,Degree,28,GRC,Greece
2023,11,기니,Language,2,GIN,Guinea
2023,11,기니,Degree,8,GIN,Guinea
2023,11,나미비아,Degree,1,NAM,Namibia
2023,11,나이지리아,Language,36,NGA,Nigeria
2023,11,나이지리아,Degree,355,NGA,Nigeria
2023,11,남수단공화국,Language,1,SSD,South Sudan
2023,11,남수단공화국,Degree,17,SSD,South Sudan
2023,11,남아프리카공화국,Language,8,ZAF,South Africa
2023,11,남아프리카공화국,Degree,37,ZAF,South Africa
2023,11,네덜란드,Language,32,NLD,Netherlands
2023,11,네덜란드,Degree,405,NLD,Netherlands
2023,11,네팔,Language,10,NPL,Nepal
2023,11,네팔,Language,238,NPL,Nepal
2023,11,네팔,Degree,4277,NPL,Nepal
2023,11,노르웨이,Language,22,NOR,Norway
2023,11,노르웨이,Degree,126,NOR,Norway
2023,11,뉴질랜드,Language,6,NZL,New Zealand
2023,11,뉴질랜드,Degree,21,NZL,New Zealand
2023,11,니제르,Language,1,NER,Niger
2023,11,니제르,Degree,1,NER,Niger
2023,11,니카라과,Language,3,NIC,Nicaragua
2023,11,니카라과,Degree,7,NIC,Nicaragua
2023,11,덴마크,Language,6,DNK,Denmark
2023,11,덴마크,Degree,171,DNK,Denmark
2023,11,도미니카공화국,Language,7,DOM,Dominican Republic
2023,11,도미니카공화국,Degree,24,DOM,Dominican Republic
2023,11,독일,Language,75,DEU,Germany
